/Volumes/MyData/Data/College/Winter20/trainingData/IMG/center_2021_01_22_23_33_16_590.jpg,0,7.73E-05
/Volumes/MyData/Data/College/Winter20/trainingData/IMG/center_2021_01_22_23_33_16_693.jpg,0,7.93E-05
/Volumes/MyData/Data/College/Winter20/trainingData/IMG/center_2021_01_22_23_33_16_797.jpg,0,7.91E-05
/Volumes/MyData/Data/College/Winter20/trainingData/IMG/center_2021_01_22_23_33_16_902.jpg,0,7.86E-05
/Volumes/MyData/Data/College/Winter20/trainingData/IMG/center_2021_01_22_23_33_17_006.jpg,0,7.95E-05
/Volumes/MyData/Data/College/Winter20/trainingData/IMG/center_2021_01_22_23_33_17_107.jpg,0,7.96E-05
/Volumes/MyData/Data/College/Winter20/trainingData/IMG/center_2021_01_22_23_33_17_210.jpg,0,8.04E-05
/Volumes/MyData/Data/College/Winter20/trainingData/IMG/center_2021_01_22_23_33_17_314.jpg,0,7.83E-05
/Volumes/MyData/Data/College/Winter20/trainingData/IMG/center_2021_01_22_23_33_17_421.jpg,0,8.17E-05
/Volumes/MyData/Data/College/Winter20/trainingData/IMG/center_2021_01_22_23_33_17_524.jpg,0,7.82E-05
/Volumes/MyData/Data/College/Winter20/trainingData/IMG/center_2021_01_22_23_33_17_625.jpg,0,8.33E-05
/Volumes/MyData/Data/College/Winter20/trainingData/IMG/center_2021_01_22_23_33_17_729.jpg,0,7.81E-05
/Volumes/MyData/Data/College/Winter20/trainingData/IMG/center_2021_01_22_23_33_17_834.jpg,0,0.02424051
/Volumes/MyData/Data/College/Winter20/trainingData/IMG/center_2021_01_22_23_33_17_942.jpg,0,0.4234602
/Volumes/MyData/Data/College/Winter20/trainingData/IMG/center_2021_01_22_23_33_18_050.jpg,0,1.132282
/Volumes/MyData/Data/College/Winter20/trainingData/IMG/center_2021_01_22_23_33_18_158.jpg,-0.178638,2.439829
/Volumes/MyData/Data/College/Winter20/trainingData/IMG/center_2021_01_22_23_33_18_260.jpg,-0.3751051,3.59642
/Volumes/MyData/Data/College/Winter20/trainingData/IMG/center_2021_01_22_23_33_18_364.jpg,-0.06274188,4.76833
/Volumes/MyData/Data/College/Winter20/trainingData/IMG/center_2021_01_22_23_33_18_469.jpg,0,5.923876
/Volumes/MyData/Data/College/Winter20/trainingData/IMG/center_2021_01_22_23_33_18_573.jpg,0,7.070943
/Volumes/MyData/Data/College/Winter20/trainingData/IMG/center_2021_01_22_23_33_18_683.jpg,0,8.432791
/Volumes/MyData/Data/College/Winter20/trainingData/IMG/center_2021_01_22_23_33_18_786.jpg,-0.1837893,9.546788
/Volumes/MyData/Data/College/Winter20/trainingData/IMG/center_2021_01_22_23_33_18_887.jpg,-0.08293211,10.64125
/Volumes/MyData/Data/College/Winter20/trainingData/IMG/center_2021_01_22_23_33_18_993.jpg,0,11.5725
/Volumes/MyData/Data/College/Winter20/trainingData/IMG/center_2021_01_22_23_33_19_100.jpg,-0.03612614,13.06028
/Volumes/MyData/Data/College/Winter20/trainingData/IMG/center_2021_01_22_23_33_19_206.jpg,-0.09738313,14.08861
/Volumes/MyData/Data/College/Winter20/trainingData/IMG/center_2021_01_22_23_33_19_335.jpg,0,15.54853
/Volumes/MyData/Data/College/Winter20/trainingData/IMG/center_2021_01_22_23_33_19_541.jpg,-0.6167221,17.36957
/Volumes/MyData/Data/College/Winter20/trainingData/IMG/center_2021_01_22_23_33_19_659.jpg,-0.9729753,18.25629
/Volumes/MyData/Data/College/Winter20/trainingData/IMG/center_2021_01_22_23_33_19_773.jpg,-0.8955069,19.15681
/Volumes/MyData/Data/College/Winter20/trainingData/IMG/center_2021_01_22_23_33_19_873.jpg,-0.624598,20.10627
/Volumes/MyData/Data/College/Winter20/trainingData/IMG/center_2021_01_22_23_33_19_981.jpg,-0.2706519,21.10606
/Volumes/MyData/Data/College/Winter20/trainingData/IMG/center_2021_01_22_23_33_20_090.jpg,0,21.58352
/Volumes/MyData/Data/College/Winter20/trainingData/IMG/center_2021_01_22_23_33_20_191.jpg,0,21.42964
/Volumes/MyData/Data/College/Winter20/trainingData/IMG/center_2021_01_22_23_33_20_297.jpg,0,21.16079
/Volumes/MyData/Data/College/Winter20/trainingData/IMG/center_2021_01_22_23_33_20_400.jpg,0.2353438,21.11549
/Volumes/MyData/Data/College/Winter20/trainingData/IMG/center_2021_01_22_23_33_20_502.jpg,0.1189409,20.5956
/Volumes/MyData/Data/College/Winter20/trainingData/IMG/center_2021_01_22_23_33_20_603.jpg,0,20.68363
/Volumes/MyData/Data/College/Winter20/trainingData/IMG/center_2021_01_22_23_33_20_706.jpg,0,20.15211
/Volumes/MyData/Data/College/Winter20/trainingData/IMG/center_2021_01_22_23_33_20_814.jpg,0,20.27638
/Volumes/MyData/Data/College/Winter20/trainingData/IMG/center_2021_01_22_23_33_20_921.jpg,0,20.03596
/Volumes/MyData/Data/College/Winter20/trainingData/IMG/center_2021_01_22_23_33_21_024.jpg,0,19.72328
/Volumes/MyData/Data/College/Winter20/trainingData/IMG/center_2021_01_22_23_33_21_126.jpg,0,20.30976
/Volumes/MyData/Data/College/Winter20/trainingData/IMG/center_2021_01_22_23_33_21_235.jpg,0,20.32423
/Volumes/MyData/Data/College/Winter20/trainingData/IMG/center_2021_01_22_23_33_21_344.jpg,0,19.79201
/Volumes/MyData/Data/College/Winter20/trainingData/IMG/center_2021_01_22_23_33_21_456.jpg,0,19.54124
/Volumes/MyData/Data/College/Winter20/trainingData/IMG/center_2021_01_22_23_33_21_560.jpg,0,19.70665
/Volumes/MyData/Data/College/Winter20/trainingData/IMG/center_2021_01_22_23_33_21_661.jpg,0,19.12102
/Volumes/MyData/Data/College/Winter20/trainingData/IMG/center_2021_01_22_23_33_21_772.jpg,0,19.34456
/Volumes/MyData/Data/College/Winter20/trainingData/IMG/center_2021_01_22_23_33_21_876.jpg,-0.3138181,19.05901
/Volumes/MyData/Data/College/Winter20/trainingData/IMG/center_2021_01_22_23_33_21_978.jpg,-0.2764528,18.33479
/Volumes/MyData/Data/College/Winter20/trainingData/IMG/center_2021_01_22_23_33_22_079.jpg,0,18.63051
/Volumes/MyData/Data/College/Winter20/trainingData/IMG/center_2021_01_22_23_33_22_181.jpg,0,17.94541
/Volumes/MyData/Data/College/Winter20/trainingData/IMG/center_2021_01_22_23_33_22_284.jpg,0,18.25952
/Volumes/MyData/Data/College/Winter20/trainingData/IMG/center_2021_01_22_23_33_22_395.jpg,0,18.32446
/Volumes/MyData/Data/College/Winter20/trainingData/IMG/center_2021_01_22_23_33_22_503.jpg,0,18.51947
/Volumes/MyData/Data/College/Winter20/trainingData/IMG/center_2021_01_22_23_33_22_606.jpg,0,19.62588
/Volumes/MyData/Data/College/Winter20/trainingData/IMG/center_2021_01_22_23_33_22_711.jpg,0,20.52211
/Volumes/MyData/Data/College/Winter20/trainingData/IMG/center_2021_01_22_23_33_22_819.jpg,0,21.74921
/Volumes/MyData/Data/College/Winter20/trainingData/IMG/center_2021_01_22_23_33_22_922.jpg,-0.1484728,22.7715
/Volumes/MyData/Data/College/Winter20/trainingData/IMG/center_2021_01_22_23_33_23_030.jpg,-0.2021305,23.67376
/Volumes/MyData/Data/College/Winter20/trainingData/IMG/center_2021_01_22_23_33_23_140.jpg,0,24.83758
/Volumes/MyData/Data/College/Winter20/trainingData/IMG/center_2021_01_22_23_33_23_244.jpg,0,25.79605
/Volumes/MyData/Data/College/Winter20/trainingData/IMG/center_2021_01_22_23_33_23_345.jpg,0,26.74521
/Volumes/MyData/Data/College/Winter20/trainingData/IMG/center_2021_01_22_23_33_23_445.jpg,0,27.68479
/Volumes/MyData/Data/College/Winter20/trainingData/IMG/center_2021_01_22_23_33_23_550.jpg,-0.280401,28.57192
/Volumes/MyData/Data/College/Winter20/trainingData/IMG/center_2021_01_22_23_33_23_651.jpg,-0.172152,29.42398
/Volumes/MyData/Data/College/Winter20/trainingData/IMG/center_2021_01_22_23_33_23_755.jpg,0,30.18917
/Volumes/MyData/Data/College/Winter20/trainingData/IMG/center_2021_01_22_23_33_23_856.jpg,0,30.19016
/Volumes/MyData/Data/College/Winter20/trainingData/IMG/center_2021_01_22_23_33_23_962.jpg,-0.1597288,30.18468
/Volumes/MyData/Data/College/Winter20/trainingData/IMG/center_2021_01_22_23_33_24_062.jpg,-0.2763841,30.17965
/Volumes/MyData/Data/College/Winter20/trainingData/IMG/center_2021_01_22_23_33_24_172.jpg,0,30.18863
/Volumes/MyData/Data/College/Winter20/trainingData/IMG/center_2021_01_22_23_33_24_273.jpg,-0.1783891,30.18625
/Volumes/MyData/Data/College/Winter20/trainingData/IMG/center_2021_01_22_23_33_24_385.jpg,-0.234036,30.151
/Volumes/MyData/Data/College/Winter20/trainingData/IMG/center_2021_01_22_23_33_24_486.jpg,0,30.07677
/Volumes/MyData/Data/College/Winter20/trainingData/IMG/center_2021_01_22_23_33_24_589.jpg,0,30.00235
/Volumes/MyData/Data/College/Winter20/trainingData/IMG/center_2021_01_22_23_33_24_691.jpg,0,29.79443
/Volumes/MyData/Data/College/Winter20/trainingData/IMG/center_2021_01_22_23_33_24_801.jpg,0,29.43591
/Volumes/MyData/Data/College/Winter20/trainingData/IMG/center_2021_01_22_23_33_24_906.jpg,0,29.15022
/Volumes/MyData/Data/College/Winter20/trainingData/IMG/center_2021_01_22_23_33_25_019.jpg,0,29.20089
/Volumes/MyData/Data/College/Winter20/trainingData/IMG/center_2021_01_22_23_33_25_126.jpg,0,29.42137
/Volumes/MyData/Data/College/Winter20/trainingData/IMG/center_2021_01_22_23_33_25_229.jpg,0,29.29904
/Volumes/MyData/Data/College/Winter20/trainingData/IMG/center_2021_01_22_23_33_25_334.jpg,-0.060624,29.00023
/Volumes/MyData/Data/College/Winter20/trainingData/IMG/center_2021_01_22_23_33_25_438.jpg,-0.4226493,28.53275
/Volumes/MyData/Data/College/Winter20/trainingData/IMG/center_2021_01_22_23_33_25_542.jpg,-0.2473412,28.15396
/Volumes/MyData/Data/College/Winter20/trainingData/IMG/center_2021_01_22_23_33_25_643.jpg,-0.4070248,27.84666
/Volumes/MyData/Data/College/Winter20/trainingData/IMG/center_2021_01_22_23_33_25_744.jpg,-0.5216281,27.40979
